id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,OVD_t1,OVD_t2,OVD_t3,OVD_sum,pay_normal,prod_code,prod_limit,new_balance,highest_balance,model
59002460,4,1328.0,3,123000.0,1,8,5,99,3,151009,173.20508080000002,0,0,0,0,5,13,85789.7012195122,0.0,33500.0,xgb
58989600,7,1294.0,3,149000.0,2,11,9,84,5,151300,202.4845673,0,0,0,0,20,10,125400.0,100155.6,121376.0,xgb
58989891,7,1286.1657435613404,2,63000.0,2,11,5,84,5,60019,158.11388300000002,0,0,33,27890,2,10,85789.7012195122,0.0,19471.0,xgb
59001343,4,1272.0,3,170000.0,2,8,5,110,4,60019,1.0,0,0,0,0,14,10,155100.0,7158.0,32437.0,xgb
59000066,4,1286.1657435613404,2,259000.0,1,8,5,110,4,72000,200.0,0,0,0,0,7,6,85789.7012195122,0.0,14550.0,xgb
54986897,7,1367.0,3,234000.0,2,11,5,113,5,591044,1.0,0,0,0,0,36,10,19800.0,12385.2,19744.0,xgb
54990031,4,1276.0,3,90000.0,1,8,5,103,5,72049,173.20508080000002,0,0,0,0,5,5,85789.7012195122,171703.2,150500.0,xgb
54985261,7,1354.0,1,187000.0,2,11,-1,114,5,340018,207.3644135,0,0,0,0,4,7,85789.7012195122,0.0,213451.0,xgb
54990315,4,1235.0,3,84000.0,2,8,5,82,5,60044,1.0,0,0,0,0,1,6,85789.7012195122,30600.0,26000.0,xgb
54988158,7,1348.0,1,392000.0,2,11,4,114,4,60018,1.0,0,0,0,0,36,10,163350.0,19945.2,142030.0,xgb
54983792,5,1212.0,3,125000.0,2,15,10,113,4,550005,187.08286930000003,0,0,0,0,20,13,85789.7012195122,0.0,42500.0,xgb
58988822,7,1252.0,3,240000.0,2,11,5,85,3,151300,194.9358869,0,0,0,0,5,5,85789.7012195122,286934.4,250500.0,xgb
58987276,5,1286.1657435613404,3,50000.0,2,15,9,110,5,450080,194.9358869,0,0,0,0,35,10,82500.0,18000.0,73794.0,xgb
58999582,4,1214.0,3,63000.0,2,8,-1,85,3,330014,1.0,0,0,0,0,1,10,85789.7012195122,0.0,37269.0,xgb
54985180,7,1216.0,3,63000.0,1,11,5,100,5,71000,212.1320344,0,0,0,0,12,10,85789.7012195122,963.6,49506.0,xgb
58991722,7,1308.0,3,143000.0,2,11,5,100,3,151009,173.20508080000002,0,0,0,0,23,10,50600.0,969.6,35012.0,xgb
58987963,5,1236.0,1,52000.0,2,15,5,112,4,550009,172.61517890000002,0,0,0,0,3,5,85789.7012195122,0.0,300500.0,xgb
59004489,4,1262.0,3,155000.0,2,8,5,110,4,72001,248.3022352,0,0,0,0,4,5,85789.7012195122,0.0,100500.0,xgb
58998351,4,1328.0,3,488000.0,2,8,9,114,4,60057,632.4555320000001,0,0,0,0,35,10,85789.7012195122,30829.2,171709.0,xgb
58998166,4,1355.0,3,177000.0,2,8,5,87,5,151101,1.0,0,0,0,0,35,10,85789.7012195122,0.0,12586.0,xgb
58985578,5,1312.0,3,115000.0,2,15,9,88,5,60014,200.0,0,0,0,0,1,10,85789.7012195122,0.0,219202.72592781534,xgb
58995080,7,1235.0,1,75000.0,2,11,5,91,5,350092,200.0,0,0,0,0,36,10,9900.0,-231.6,10822.0,xgb
58998715,4,1376.0,3,77000.0,2,8,9,113,5,151300,225.8362238,0,0,0,0,35,5,85789.7012195122,0.0,153532.0,xgb
54987871,7,1226.0,3,64000.0,2,11,5,103,3,72000,1.0,0,0,0,0,6,6,85789.7012195122,7650.0,26000.0,xgb
58986339,5,1241.0,1,78000.0,2,15,-1,77,5,450033,199.4993734,0,0,0,0,4,10,77000.0,8042.4,57680.0,xgb
58998147,4,1296.0,3,94000.0,2,8,9,114,4,60058,1.0,0,0,0,0,17,10,113300.0,51854.4,101008.0,xgb
59000764,4,1270.0,3,107000.0,1,8,9,81,3,60040,173.20508080000002,0,0,0,0,15,10,11000.0,-4.8,9703.0,xgb
54983039,5,1234.0,3,82000.0,2,15,5,88,3,60014,1.0,0,0,0,0,30,2,85789.7012195122,1890334.8,1600500.0,xgb
59003649,4,1386.0,1,87000.0,2,8,5,105,4,60008,228.5432125,0,0,3,879,1,5,85789.7012195122,0.0,130500.0,xgb
54988645,7,1350.0,1,235000.0,2,11,5,113,3,350704,360.5551275,0,0,0,0,5,1,85789.7012195122,0.0,29340.0,xgb
58984430,5,1316.0,3,147000.0,2,15,9,105,5,361029,173.20508080000002,3,0,0,16,16,6,85789.7012195122,0.0,16300.0,xgb
58992082,7,1296.0,1,76000.0,2,11,10,113,4,72001,1.0,0,0,0,0,9,10,85789.7012195122,6337.2,33250.0,xgb
54987789,7,1289.0,3,130000.0,2,11,9,84,3,60019,1.0,0,0,0,0,32,1,85789.7012195122,113606.4,256500.0,xgb
58991395,7,1300.0,1,87000.0,2,11,5,85,5,151300,1.0,0,0,0,0,3,10,85789.7012195122,-1.2,2525.0,xgb
58997200,7,1376.0,1,150000.0,2,11,-1,110,4,60000,219.2487172,0,0,0,0,2,10,85789.7012195122,28062.0,35355.0,xgb
58992482,7,1286.1657435613404,2,51000.0,2,11,5,110,4,550013,182.7977024,0,0,0,0,2,6,85789.7012195122,19762.8,18799.0,xgb
58992082,7,1296.0,1,76000.0,2,11,10,113,4,72001,1.0,0,0,0,0,36,10,155100.0,304407.6,311531.0,xgb
54984830,5,1316.0,3,15000.0,2,15,5,114,4,510036,206.9130252,0,0,0,0,4,10,88000.0,0.0,219202.72592781534,xgb
54983411,5,1286.1657435613404,3,35000.0,2,15,9,113,4,72000,226.508278,0,0,0,0,5,5,85789.7012195122,0.0,800500.0,xgb
59000307,4,1337.0,3,410000.0,2,8,5,83,5,60091,1.0,2,2,1,315,19,5,85789.7012195122,0.0,134500.0,xgb
58992849,7,1380.0,3,271000.0,2,11,9,81,5,60027,300.1299718,0,0,0,0,2,10,85789.7012195122,59204.4,1525.0,xgb
59004349,7,1277.0,1,119000.0,1,11,5,105,3,72000,217.4741364,0,0,0,0,27,10,85789.7012195122,-1.2,33587.0,xgb
58988129,5,1187.0,3,102000.0,2,15,5,113,4,450081,197.4841766,1,0,0,15,30,10,61050.0,28256.4,54678.0,xgb
54986068,7,1220.0,3,263000.0,2,11,9,90,2,151300,1.0,0,0,0,0,26,10,85800.0,13653.6,21212.0,xgb
54991742,4,1246.0,3,50000.0,2,8,5,88,3,340017,300.0,0,0,0,0,2,5,85789.7012195122,88305.6,77500.0,xgb
58983813,5,1292.0,3,172000.0,2,15,8,113,5,350092,223.6067977,0,0,0,0,34,2,85789.7012195122,2058116.4,1838209.0,xgb
54985977,7,1346.0,1,112000.0,2,11,5,85,5,60064,200.0,0,0,0,0,35,10,85789.7012195122,7118.4,38522.0,xgb
58985063,5,1216.0,3,94000.0,2,15,-1,86,5,550088,223.6067977,0,0,0,0,18,13,85789.7012195122,0.0,37500.0,xgb
58997329,4,1286.1657435613404,2,65000.0,2,8,5,112,4,60015,191.8801709,0,0,0,0,8,10,85789.7012195122,0.0,39260.0,xgb
58987900,5,1248.0,1,81000.0,2,15,9,79,3,450033,187.08286930000003,0,0,0,0,25,13,85789.7012195122,0.0,38500.0,xgb
58993764,7,1277.0,3,98000.0,2,11,5,92,5,60036,1.0,0,0,0,0,5,6,85789.7012195122,12388.8,31480.0,xgb
58987512,5,1302.0,3,211000.0,2,15,5,87,3,72000,1.0,0,0,0,0,3,10,85789.7012195122,37802.4,32002.0,xgb
59004290,4,1258.0,3,113000.0,2,8,5,100,5,60014,1.0,0,0,0,0,14,10,125400.0,121910.4,107265.0,xgb
54984913,5,1229.0,3,50000.0,2,15,9,110,5,450071,200.0,0,0,0,0,36,10,85789.7012195122,24781.2,75847.0,xgb
59000307,4,1337.0,3,410000.0,2,8,5,83,5,60091,1.0,1,1,0,88,30,5,85789.7012195122,0.0,400500.0,xgb
58991938,7,1289.0,1,97000.0,2,11,9,110,3,72008,200.0,0,0,0,0,27,10,114400.0,121093.2,113374.0,xgb
58988432,7,1289.0,1,139000.0,2,11,-1,114,4,450033,214.4761059,0,0,0,0,10,6,85789.7012195122,0.0,13500.0,xgb
58995594,7,1254.0,3,97000.0,2,11,5,83,3,60017,282.8427125,0,0,0,0,35,10,48400.0,30867.6,56324.0,xgb
58983868,5,1304.0,3,150000.0,2,15,5,105,5,550107,264.5751311,0,0,0,0,19,10,85789.7012195122,0.0,58969.0,xgb
58988956,7,1148.0,3,106000.0,2,11,5,94,5,450071,212.1320344,0,0,0,0,6,6,85789.7012195122,15999.6,24501.0,xgb
59002933,4,1286.1657435613404,2,97000.0,2,8,5,110,4,72001,196.3644571,0,0,0,0,1,10,27500.0,0.0,27627.0,xgb
58992849,7,1380.0,3,271000.0,2,11,9,81,5,60027,300.1299718,0,0,0,0,18,10,85789.7012195122,52593.6,69122.0,xgb
58998578,4,1192.0,3,50000.0,2,8,5,106,5,60090,1.0,0,0,0,0,5,6,85789.7012195122,0.0,48500.0,xgb
58989550,7,1283.0,3,67000.0,2,11,5,114,4,60026,200.0,0,0,0,0,2,10,57200.0,33223.2,41928.0,xgb
54989788,4,1277.0,1,162000.0,2,8,5,85,5,151304,212.1320344,1,0,0,30,34,10,11000.0,6069.6,14010.0,xgb
58992134,7,1235.0,1,114000.0,2,11,-1,85,5,450088,1.0,0,0,0,0,4,10,88000.0,48170.4,65851.0,xgb
58991651,7,1268.0,3,107000.0,2,11,4,105,5,60091,1.0,0,0,0,0,9,13,85789.7012195122,12274.8,23500.0,xgb
54982356,1,1391.0,1,1200000.0,2,5,-1,64,5,361026,1.0,0,0,0,0,18,12,85789.7012195122,0.0,31666.0,xgb
58990112,7,1290.0,1,99000.0,2,11,-1,110,5,450062,200.0,0,0,0,0,0,6,85789.7012195122,0.0,32501.0,xgb
58988166,5,1361.0,1,101000.0,2,15,9,115,3,60052,187.08286930000003,0,0,0,0,3,10,85789.7012195122,5451.6,16150.0,xgb
58987886,5,1270.0,1,175000.0,2,15,5,110,5,350057,173.20508080000002,0,0,0,0,10,6,85789.7012195122,0.0,9990.0,xgb
58987165,5,1318.0,1,89000.0,2,15,9,114,4,450080,178.1375873,0,0,0,0,24,5,85789.7012195122,268393.2,366500.0,xgb
58994224,7,1274.0,1,328000.0,2,11,-1,82,5,450000,244.94897430000003,0,0,0,0,35,10,36300.0,0.0,1377.0,xgb
54987088,7,1286.1657435613404,2,74000.0,2,11,9,85,5,60073,1.0,0,0,0,0,3,12,85789.7012195122,0.0,165735.0,xgb
58994114,7,1376.0,3,142000.0,1,11,5,99,3,151300,223.6067977,0,0,0,0,36,10,85789.7012195122,11256.0,191098.0,xgb
59003249,4,1270.0,3,113000.0,2,8,5,110,5,60091,212.1320344,0,0,0,0,5,10,85789.7012195122,0.0,219202.72592781534,xgb
54987715,7,1286.1657435613404,2,76000.0,2,11,-1,92,5,60000,1.0,0,0,0,0,6,10,85789.7012195122,1411.2,53106.0,xgb
58984516,5,1372.0,3,82000.0,2,15,5,115,5,151300,1.0,0,0,0,0,7,10,118800.0,107042.4,110657.0,xgb
59003949,4,1253.0,1,468000.0,2,8,5,81,5,60016,204.9390153,0,0,0,0,3,10,88000.0,452.4,2288.0,xgb
58988871,7,1259.0,3,147000.0,2,11,9,110,5,350029,421.0700654,1,0,0,25,6,0,85789.7012195122,8394.0,21499.0,xgb
58998876,4,1246.0,3,87000.0,2,8,5,112,5,60033,222.1328431,0,0,0,0,24,0,85789.7012195122,0.0,50500.0,xgb
54985241,7,1276.0,3,90000.0,2,11,5,110,4,450015,212.1320344,0,0,0,0,10,6,85789.7012195122,0.0,40200.0,xgb
58998578,4,1192.0,3,50000.0,2,8,5,106,5,60090,1.0,0,0,0,0,19,24,85789.7012195122,339957.6,500500.0,xgb
58999934,4,1294.0,1,114000.0,2,8,5,111,4,72001,1.0,0,0,0,0,36,10,85789.7012195122,6745.2,74673.0,xgb
58987426,5,1277.0,1,142000.0,2,15,-1,111,4,450002,197.4841766,0,0,0,0,34,10,11000.0,960.0,11218.0,xgb
58992602,7,1368.0,3,390000.0,2,11,5,101,5,60024,173.20508080000002,0,0,0,0,11,10,85789.7012195122,-1.2,3655.0,xgb
58993220,7,1344.0,3,137000.0,2,11,5,101,5,72000,1.0,0,0,0,0,1,10,85789.7012195122,11346.0,9955.0,xgb
58988867,7,1170.0,3,71000.0,2,11,5,111,4,151307,200.0,0,0,0,0,1,10,85789.7012195122,0.0,49048.0,xgb
58991802,7,1326.0,1,141000.0,2,11,-1,67,5,60007,1.0,0,0,0,0,36,1,85789.7012195122,0.0,40500.0,xgb
54986055,7,1238.0,3,66000.0,2,11,5,79,3,450017,214.4761059,0,0,34,28105,1,10,85789.7012195122,-133.2,15075.0,xgb
58999019,4,1322.0,3,199000.0,2,8,5,111,4,72000,1.0,0,0,0,0,2,10,85789.7012195122,34260.0,219202.72592781534,xgb
59003954,4,1322.0,1,104000.0,2,8,5,114,3,60019,212.1320344,0,0,0,0,1,5,85789.7012195122,846604.8,740500.0,xgb
58985693,5,1286.1657435613404,3,227000.0,2,15,-1,110,4,450080,183.0300522,0,0,0,0,13,10,44000.0,540.0,35218.0,xgb
58987161,5,1286.1657435613404,2,48000.0,2,15,5,107,4,450008,178.0056179,0,0,0,0,1,0,85789.7012195122,0.0,3240.0,xgb
58986339,5,1241.0,1,78000.0,2,15,-1,77,5,450033,199.4993734,0,0,0,0,12,6,85789.7012195122,0.0,16750.0,xgb
58987886,5,1270.0,1,175000.0,2,15,5,110,5,350057,173.20508080000002,0,0,0,0,2,10,383900.0,-51.6,2456.0,xgb
54987651,7,1250.0,3,102000.0,2,11,5,100,3,60050,1.0,0,0,0,0,2,7,85789.7012195122,0.0,62500.0,xgb
54988645,7,1350.0,1,235000.0,2,11,5,113,3,350704,360.5551275,0,0,0,0,8,10,275000.0,4101.6,36093.0,xgb
58995231,7,1374.0,1,400000.0,2,12,-1,104,5,60000,492.6601263,0,0,0,0,4,10,85789.7012195122,0.0,16724.0,xgb
58990236,7,1336.0,3,546000.0,2,11,3,80,5,330008,1.0,0,0,0,0,6,1,85789.7012195122,0.0,150500.0,xgb
54986232,7,1272.0,3,138000.0,2,11,5,71,3,60023,1.0,0,0,0,0,1,10,85789.7012195122,-121.2,219202.72592781534,xgb
58983376,5,1272.0,3,49000.0,2,15,-1,86,5,330004,200.0,0,0,0,0,8,6,85789.7012195122,0.0,21300.0,xgb
59005413,4,1226.0,3,73000.0,1,8,5,104,5,60058,158.11388300000002,0,0,0,0,13,1,85789.7012195122,164564.4,190879.0,xgb
58990628,7,1336.0,3,150000.0,2,11,9,105,5,350050,412.3105626,0,0,0,0,28,10,11000.0,0.0,8915.0,xgb
58984589,5,1232.0,3,89000.0,2,15,9,112,4,72000,200.0,0,0,0,0,18,10,91300.0,97248.0,82150.0,xgb
54992408,4,1314.0,1,53000.0,2,8,5,103,5,151300,187.5393292,0,0,0,0,12,5,85789.7012195122,151263.6,301500.0,xgb
58993212,7,1324.0,1,117000.0,2,11,9,112,4,550001,230.2172887,0,0,0,0,10,5,85789.7012195122,182515.2,200500.0,xgb
59003330,4,1260.0,3,110000.0,2,8,5,109,4,151300,1.0,0,0,0,0,2,10,85789.7012195122,10288.8,9074.0,xgb
58988212,5,1228.0,3,35000.0,2,15,4,105,5,510099,316.22776600000003,0,0,0,0,36,10,85789.7012195122,32505.6,238229.0,xgb
59002046,4,1259.0,3,35000.0,2,8,5,90,5,60017,1.0,0,0,0,0,9,10,85789.7012195122,25200.0,21500.0,xgb
58987886,5,1270.0,1,175000.0,2,15,5,110,5,350057,173.20508080000002,0,0,0,0,8,10,55000.0,-1.2,40144.0,xgb
58996494,7,1304.0,1,98000.0,2,11,5,113,4,151300,180.2775638,0,0,0,0,26,10,68200.0,0.0,18913.0,xgb
58983073,5,1229.0,3,100000.0,2,15,5,102,5,60060,178.8854382,0,0,0,0,19,10,149600.0,99829.2,136500.0,xgb
58988822,7,1252.0,3,240000.0,2,11,5,85,3,151300,194.9358869,0,0,0,0,9,10,85789.7012195122,25603.2,51225.0,xgb
58987900,5,1248.0,1,81000.0,2,15,9,79,3,450033,187.08286930000003,0,0,0,0,7,10,84700.0,2948.4,47442.0,xgb
58993220,7,1344.0,3,137000.0,2,11,5,101,5,72000,1.0,0,0,0,0,20,10,94600.0,215200.8,250613.0,xgb
54988464,7,1286.1657435613404,2,255000.0,2,11,5,99,3,60058,223.6067977,0,0,0,0,1,10,115500.0,8851.2,20549.0,xgb
58986069,5,1322.0,3,195000.0,2,15,9,95,5,60000,200.0,0,0,0,0,36,10,50875.0,-1.2,26500.0,xgb
58993621,7,1272.0,3,80000.0,2,11,9,86,4,60043,1.0,0,0,0,0,19,26,85789.7012195122,-152.4,219202.72592781534,xgb
54987675,7,1258.0,3,126000.0,2,11,5,105,3,151300,1.0,2,0,0,31,33,10,33000.0,598.8,20483.0,xgb
58998706,4,1286.1657435613404,2,90000.0,2,8,5,79,5,72001,173.20508080000002,1,0,0,28,35,10,85789.7012195122,16927.2,42413.0,xgb
59000209,4,1318.0,1,183000.0,2,8,5,90,5,60019,273.86127880000004,0,0,0,0,7,10,85789.7012195122,0.0,219202.72592781534,xgb
58983605,5,1350.0,1,237000.0,2,15,8,86,3,60085,223.6067977,0,0,0,0,6,10,85789.7012195122,0.0,114306.0,xgb
58983376,5,1272.0,3,49000.0,2,15,-1,86,5,330004,200.0,0,0,0,0,15,6,85789.7012195122,0.0,35500.0,xgb
58991228,7,1286.1657435613404,2,128000.0,2,11,9,111,4,151300,206.5187643,0,0,0,0,1,6,85789.7012195122,10396.8,13500.0,xgb
58998578,4,1192.0,3,50000.0,2,8,5,106,5,60090,1.0,0,0,0,0,35,10,85789.7012195122,6246.0,32100.0,xgb
54983470,5,1238.0,3,104000.0,2,15,7,110,4,450075,243.0370342,0,0,0,0,8,6,85789.7012195122,0.0,26500.0,xgb
54986274,7,1262.0,3,106000.0,2,11,9,109,4,450002,173.20508080000002,0,0,0,0,9,10,85789.7012195122,0.0,58226.0,xgb
58997607,4,1268.0,1,118000.0,2,8,-1,95,3,330006,1.0,0,0,0,0,34,10,85789.7012195122,-9000.0,16901.0,xgb
54987215,7,1296.0,3,136000.0,2,11,5,115,4,71002,220.2271555,0,0,0,0,1,6,85789.7012195122,0.0,25000.0,xgb
54989264,4,1343.0,3,110000.0,2,8,2,105,5,60043,1.0,0,0,0,0,8,10,85789.7012195122,1714.8,1929.0,xgb
58987924,5,1236.0,1,104000.0,2,15,3,112,3,550016,200.0,0,0,0,0,16,26,85789.7012195122,18489.6,14500.0,xgb
58985964,5,1212.0,3,67000.0,2,15,9,110,5,60083,1.0,0,0,0,0,11,6,85789.7012195122,0.0,21870.0,xgb
58988212,5,1228.0,3,35000.0,2,15,4,105,5,510099,316.22776600000003,0,0,0,0,35,10,402600.0,172183.2,250801.0,xgb
54985410,7,1304.0,3,290000.0,2,11,5,111,4,60000,310.3836336,1,0,0,6,4,10,85789.7012195122,0.0,11676.0,xgb
58988534,7,1223.0,3,63000.0,2,11,5,113,4,151300,1.0,0,0,0,0,11,10,75900.0,32538.0,49756.0,xgb
58990756,7,1330.0,3,114000.0,2,11,5,76,5,60040,200.0,0,0,0,0,2,4,85789.7012195122,0.0,100500.0,xgb
58999709,4,1314.0,3,176000.0,2,8,9,114,4,72049,241.8470591,2,0,0,16,2,6,85789.7012195122,0.0,12000.0,xgb
54984987,5,1296.0,1,130000.0,2,15,5,110,3,361039,187.08286930000003,0,0,0,0,29,10,85789.7012195122,6000.0,31756.0,xgb
54982353,1,1130.0,2,1000000.0,2,4,-1,100,5,650018,1.0,1,0,0,1,31,10,550000.0,326684.4,609683.0,xgb
59002060,4,1280.0,3,96000.0,2,8,9,112,4,60062,1.0,0,0,0,0,10,6,85789.7012195122,0.0,22500.0,xgb
58983813,5,1292.0,3,172000.0,2,15,8,113,5,350092,223.6067977,0,0,0,0,1,10,128700.0,4084.8,3904.0,xgb
58985693,5,1286.1657435613404,3,227000.0,2,15,-1,110,4,450080,183.0300522,0,0,0,0,15,10,85789.7012195122,31562.4,45529.0,xgb
58993180,7,1286.0,1,110000.0,2,11,5,112,5,60033,1.0,0,0,0,0,3,6,85789.7012195122,26688.0,31300.0,xgb
58999688,4,1286.1657435613404,2,130000.0,2,8,5,73,5,60024,207.8605302,0,0,0,0,0,5,85789.7012195122,0.0,45500.0,xgb
58988196,5,1289.0,1,173000.0,2,15,5,112,3,350702,200.0,0,0,0,0,17,10,85789.7012195122,8462.4,29391.0,xgb
58988505,7,1361.0,3,77000.0,1,11,5,103,5,72000,200.0,0,0,0,0,18,1,85789.7012195122,0.0,620500.0,xgb
58996494,7,1304.0,1,98000.0,2,11,5,113,4,151300,180.2775638,0,0,0,0,4,10,22000.0,6144.0,6712.0,xgb
58999668,4,1290.0,3,130000.0,2,8,9,114,4,60053,1.0,0,0,0,0,2,5,85789.7012195122,243195.6,200500.0,xgb
54991742,4,1246.0,3,50000.0,2,8,5,88,3,340017,300.0,0,0,0,0,13,10,85789.7012195122,42061.2,24846.0,xgb
59001893,4,1313.0,3,133000.0,2,8,5,80,5,60074,1.0,0,0,0,0,31,10,85789.7012195122,7191.6,34690.0,xgb
58983266,5,1210.0,3,35000.0,2,15,5,78,5,71000,227.015418,0,0,0,0,1,0,85789.7012195122,0.0,110500.0,xgb
59004141,4,1316.0,1,127000.0,2,8,-1,95,5,330013,1.0,0,0,0,0,4,10,85789.7012195122,0.0,3959.0,xgb
58995289,7,1286.1657435613404,2,50000.0,2,11,5,113,4,450080,167.5649128,0,0,0,0,1,10,45100.0,17476.8,41263.0,xgb
58984882,5,1290.0,1,106000.0,2,15,-1,112,3,450019,204.9390153,0,0,0,0,12,10,55000.0,-2.4,49400.0,xgb
58990724,7,1278.0,3,71000.0,2,11,1,111,3,60019,316.22776600000003,0,0,0,0,1,10,85789.7012195122,0.0,58639.0,xgb
58995594,7,1254.0,3,97000.0,2,11,5,83,3,60017,282.8427125,0,0,0,0,11,6,85789.7012195122,0.0,36800.0,xgb
54990497,4,1286.1657435613404,2,35000.0,2,8,5,101,3,60029,237.301496,0,0,0,0,1,5,85789.7012195122,0.0,250197.0,xgb
58994740,7,1286.1657435613404,2,77000.0,2,11,9,114,5,510000,159.69971819999998,0,0,0,0,12,13,85789.7012195122,0.0,48500.0,xgb
54992408,4,1314.0,1,53000.0,2,8,5,103,5,151300,187.5393292,0,0,0,0,1,2,85789.7012195122,0.0,219202.72592781534,xgb
54983353,5,1224.0,3,56000.0,2,15,5,113,4,151307,1.0,0,0,0,0,26,5,85789.7012195122,0.0,50500.0,xgb
58987530,5,1304.0,1,146000.0,2,15,5,90,3,350008,1.0,0,0,0,0,8,10,84700.0,13212.0,37847.0,xgb
59004716,4,1268.0,1,104000.0,2,8,9,95,5,60027,1.0,0,0,0,0,7,10,44000.0,0.0,3869.0,xgb
59002389,4,1286.1657435613404,2,105000.0,1,8,5,99,5,151300,186.7136846,0,0,0,0,12,1,85789.7012195122,319393.2,290500.0,xgb
54988244,7,1400.0,1,100000.0,2,11,5,94,5,60028,205.55534530000003,0,0,0,0,7,10,36300.0,21268.8,32796.0,xgb
58983813,5,1292.0,3,172000.0,2,15,8,113,5,350092,223.6067977,0,0,0,0,36,10,33880.0,7860.0,63971.0,xgb
54985410,7,1304.0,3,290000.0,2,11,5,111,4,60000,310.3836336,0,0,0,0,36,10,85789.7012195122,0.0,41319.0,xgb
58991722,7,1308.0,3,143000.0,2,11,5,100,3,151009,173.20508080000002,0,0,0,0,2,13,85789.7012195122,0.0,37500.0,xgb
58992082,7,1296.0,1,76000.0,2,11,10,113,4,72001,1.0,0,0,0,0,35,10,11000.0,0.0,17298.0,xgb
58983482,5,1367.0,3,127000.0,2,15,5,101,5,60054,223.6067977,0,0,0,0,15,10,85789.7012195122,37455.6,219202.72592781534,xgb
59003535,4,1286.1657435613404,2,139000.0,2,8,5,111,3,60036,1.0,0,0,0,0,34,10,23100.0,-518.4,28049.0,xgb
54985621,7,1338.0,3,162000.0,2,11,5,108,5,151300,200.0,0,0,0,0,35,10,99000.0,51433.2,72825.0,xgb
58987276,5,1286.1657435613404,3,50000.0,2,15,9,110,5,450080,194.9358869,0,0,0,0,36,10,85789.7012195122,62492.4,72294.0,xgb
54985748,7,1318.0,3,264000.0,2,11,5,83,5,72000,1.0,0,0,0,0,1,0,85789.7012195122,0.0,150500.0,xgb
58996391,7,1386.0,1,165000.0,2,11,-1,100,3,350098,173.20508080000002,0,0,0,0,36,10,70950.0,16380.0,23577.0,xgb
54989325,4,1286.1657435613404,2,49000.0,2,8,-1,113,4,72001,180.7235458,0,0,0,0,1,5,85789.7012195122,578613.6,482500.0,xgb
54985523,7,1223.0,3,97000.0,2,11,5,109,3,450003,187.08286930000003,0,0,0,0,22,10,30800.0,0.0,18256.0,xgb
58988287,5,1307.0,1,39000.0,2,15,9,114,4,450016,160.44625269999997,0,0,0,0,12,10,85789.7012195122,22287.6,19073.0,xgb
58992588,7,1288.0,3,144000.0,2,11,5,114,4,72000,221.3594362,0,0,0,0,3,5,85789.7012195122,475398.0,400500.0,xgb
54990272,4,1230.0,3,85000.0,2,8,5,86,5,72000,1.0,0,0,0,0,6,6,85789.7012195122,13862.4,21300.0,xgb
58993039,7,1286.0,1,86000.0,2,11,-1,95,5,72000,1.0,0,0,0,0,15,10,11000.0,-1.2,11916.0,xgb
54991585,4,1271.0,3,120000.0,2,8,5,89,3,60001,200.0,0,0,0,0,3,10,85789.7012195122,0.0,219202.72592781534,xgb
54986045,7,1284.0,3,132000.0,2,11,5,104,5,60015,1.0,0,0,0,0,14,10,36300.0,0.0,36608.0,xgb
58995052,7,1314.0,1,97000.0,2,11,9,90,3,60005,221.3594362,0,0,0,0,11,2,85789.7012195122,999988.8,850500.0,xgb
54984766,5,1283.0,3,90000.0,2,15,5,112,4,510094,189.7366596,0,0,0,0,10,5,85789.7012195122,56524.8,59500.0,xgb
59001486,4,1295.0,1,30000.0,2,8,-1,93,5,350052,316.22776600000003,0,0,0,0,1,5,85789.7012195122,0.0,100500.0,xgb
54989873,4,1241.0,3,105000.0,2,8,5,114,4,72000,243.8216561,0,2,4,800,0,10,51700.0,0.0,74588.0,xgb
54987199,7,1330.0,1,150000.0,2,11,-1,86,5,60036,1.0,0,0,0,0,0,6,85789.7012195122,0.0,59480.0,xgb
58982923,5,1286.1657435613404,2,58000.0,2,15,2,112,4,151300,1.0,0,0,0,0,23,10,33000.0,33231.6,28959.0,xgb
54989251,4,1264.0,3,100000.0,2,8,5,64,5,60047,1.0,0,0,0,0,3,5,85789.7012195122,341564.4,300500.0,xgb
58990154,7,1262.0,3,100000.0,2,11,5,113,4,450071,210.9573417,0,0,0,0,8,7,85789.7012195122,0.0,27300.0,xgb
54990270,4,1308.0,3,144000.0,2,8,5,107,5,60016,1.0,0,0,0,0,22,10,95700.0,7628.4,91639.0,xgb
54991497,4,1348.0,1,138000.0,2,8,5,102,5,60013,181.6590212,0,0,0,0,24,13,85789.7012195122,0.0,39500.0,xgb
54989513,4,1304.0,1,257000.0,2,8,5,75,5,72000,212.1320344,0,0,0,0,36,10,69850.0,68485.2,57571.0,xgb
58989298,7,1364.0,3,106000.0,2,11,5,86,3,510003,187.08286930000003,0,0,0,0,8,10,85789.7012195122,-6.0,24727.0,xgb
58997422,4,1248.0,3,50000.0,2,8,-1,100,3,332345,387.2983346,0,0,0,0,28,13,85789.7012195122,0.0,61500.0,xgb
54985214,7,1349.0,1,193000.0,2,11,5,100,5,350063,316.22776600000003,0,0,0,0,3,6,85789.7012195122,2760.0,23500.0,xgb
54985241,7,1276.0,3,90000.0,2,11,5,110,4,450015,212.1320344,0,0,0,0,36,10,85789.7012195122,90.0,30377.0,xgb
